Track ID,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
5RKQ5NdjSh2QzD4MaunT91,"Don't Stop Believin' (2022 Remaster)","Escape (2022 Remaster)","Journey",1981-07-17,249600,84,,2024-10-15T00:47:54Z,"album rock,classic rock,hard rock,mellow gold,rock,soft rock","Columbia/Legacy",0.505,0.754,4,-7.435,1,0.0366,0.132,0,0.204,0.51,119.204,4
1bxzr3JK05fMTcweGAZUHp,"Chuttamalle (From Devara Part 1)","Chuttamalle (From Devara Part 1)","Shilpa Rao,Anirudh Ravichander,Ramajogayya Sastry",2024-08-05,222063,77,,2024-10-13T16:55:32Z,"filmi,modern bollywood,desi hip hop,tamil hip hop","T-Series",0.677,0.623,4,-7.404,1,0.0797,0.136,0.00000524,0.161,0.616,145.56,3
2zYzyRzz6pRmhPzyfMEC8s,"Highway to Hell","Highway to Hell","AC/DC",1979-07-27,208400,84,,2024-10-12T03:27:12Z,"australian rock,hard rock,rock","Columbia",0.574,0.913,6,-4.793,0,0.133,0.061,0.00158,0.156,0.423,115.728,4
5qrSlOut2rNAWv3ubArkNy,"Be Alright","A Place We Knew","Dean Lewis",2019-03-22,196493,76,,2024-10-09T22:56:04Z,"australian pop,pop","Universal Music Australia Pty. Ltd.",0.551,0.537,11,-7.595,1,0.034,0.705,0,0.0802,0.493,126.421,4
0qo8rgsxO3J9t41EDhqfLX,"Kompa Jersey","Kompa Jersey","Irokz",2024-04-19,173538,39,,2024-10-09T01:21:14Z,"","MTMelody",0.519,0.901,11,-4.866,0,0.0784,0.000184,0.349,0.119,0.289,130.022,4
6huPrSB8DvaSpfzgsr5VUD,"The Real Og","The Greatest Of All Time Ost","Yuvan Shankar Raja,Blazee,Premgi Amaren,Allen Preetham",2024-10-04,72103,60,,2024-10-07T18:52:21Z,"filmi,kollywood,tamil pop","T-Series",0.749,0.732,2,-5.402,1,0.0933,0.0558,0.000729,0.0543,0.19,130.035,4
640ga7jK6YDPomC5rzmmwx,"Shiva Thandavame (From Saripodhaa Sanivaaram)","Shiva Thandavame (From Saripodhaa Sanivaaram)","Jakes Bejoy,Sanapati Bharadwaj Patrudu",2024-08-14,190000,42,,2024-10-05T01:02:46Z,"mollywood","Sony Music Entertainment India Pvt. Ltd.",0.286,0.734,9,-10.59,1,0.0861,0.0406,0.257,0.227,0.235,91.428,4
0fzxi6MuyBVE1zkwviAYBW,"Not A Teaser (Theme) [From Saripodhaa Sanivaaram]","Not A Teaser (Theme) [From Saripodhaa Sanivaaram]","Jakes Bejoy,Sanapati Bharadwaj Patrudu",2024-07-22,80000,49,,2024-10-03T14:00:43Z,"mollywood","Sony Music Entertainment India Pvt. Ltd.",0.595,0.811,9,-11.185,1,0.116,0.229,0.000852,0.098,0.467,97.078,4
1hHrBEkN0JIaeFPegy4Xak,"Water Packet (From Raayan)","Water Packet (From Raayan)","A.R. Rahman,Santhosh Narayanan,Shweta Mohan,Gana Kadhar",2024-05-24,246002,68,,2024-10-03T11:38:20Z,"filmi,tamil pop","Sun Pictures",0.82,0.661,11,-6.868,0,0.151,0.241,0,0.284,0.953,94.979,3
452KBpASS5lZLeJWX9Ixub,"Jailhouse Rock","Platinum - A Life In Music","Elvis Presley",1997-07-15,146933,73,,2024-10-03T00:27:16Z,"rock-and-roll,rockabilly","RCA Records Label",0.623,0.537,10,-10.014,0,0.0726,0.332,0.000014,0.0963,0.905,166.885,4
44AyOl4qVkzS48vBsbNXaC,"Can't Help Falling in Love","Blue Hawaii","Elvis Presley",1961-10-20,182360,78,,2024-10-02T17:16:15Z,"rock-and-roll,rockabilly","RCA/Legacy",0.396,0.293,2,-14.062,1,0.0275,0.941,0.000196,0.105,0.343,100.307,3
6xOESqHzX6Sc4SKqEwjOy1,"Ezhutha Kadhaiyo","Lover (Original Motion Picture Soundtrack)","Sean Roldan,Meha Agarwal",2024-02-02,194509,58,,2024-10-02T03:49:30Z,"filmi,tamil pop","Think Music",0.469,0.637,0,-8.2,1,0.0307,0.642,0.0000492,0.124,0.26,152.798,3
6Y23hC4mF2BqmsRQijI4eO,"The Life Of Power Paandi - Vaanam","Power Paandi (Original Motion Picture Soundtrack)","Sean Roldan,Ananthu,Selvaraghavan",2017-04-06,267115,39,,2024-10-02T03:37:29Z,"filmi,tamil pop","Divo Tv Private Limited",0.534,0.703,2,-6.509,1,0.0385,0.633,0,0.171,0.649,119.842,4
5hlPrSCx9BvnQ3rCTkblMZ,"High","Angel Face","Stephen Sanchez",2023-09-22,161567,71,,2024-09-30T22:36:30Z,"gen z singer-songwriter","Mercury Records / Republic Records",0.432,0.714,6,-7.933,0,0.0384,0.0876,0.000788,0.27,0.322,176.009,4
66h3xcrTooMC9AxV8g0Y75,"The Pool","What Was, Not Now","Stephen Sanchez",2021-10-15,291826,55,,2024-09-30T13:51:41Z,"gen z singer-songwriter","Republic Records",0.438,0.527,3,-7.414,1,0.0263,0.899,0.000419,0.131,0.403,93.992,4
3b30Kdm3nKrD352zEPCAda,"Wanderlust","Kiss Land","The Weeknd",2013-01-01,306773,44,,2024-09-29T21:09:51Z,"canadian contemporary r&b,canadian pop,pop","Universal Republic Records",0.637,0.652,1,-5.237,0,0.0435,0.0664,0.177,0.0714,0.0725,115.923,4
3AoeaZs8dFemFJr3JdzOL0,"You Are Not Alone","HIStory - PAST, PRESENT AND FUTURE - BOOK I","Michael Jackson",1995-06-16,345600,67,,2024-09-27T23:19:40Z,"r&b,soul","Epic",0.651,0.402,11,-9.303,1,0.028,0.639,0.0000773,0.0765,0.258,119.873,4
7a86XRg84qjasly9f6bPSD,"We Are Young (feat. Janelle Monáe)","Some Nights","fun.,Janelle Monáe",2012-02-21,250626,73,,2024-09-26T18:00:48Z,"baroque pop,metropopolis,neo mellow,afrofuturism,alternative r&b,atl hip hop,neo soul,r&b","Fueled By Ramen",0.378,0.638,10,-5.576,1,0.075,0.02,0.0000766,0.0849,0.735,184.086,4
2nMeu6UenVvwUktBCpLMK9,"Young And Beautiful","Young And Beautiful","Lana Del Rey",2013-01-01,236053,83,,2024-09-25T03:07:17Z,"art pop,pop","Polydor Records",0.324,0.416,11,-8.92,0,0.0368,0.262,0.0000369,0.11,0.151,113.986,4
5GGChgJlrPGZxv8FQDUjFG,"Flag Anthem : Tamilaga Vettri Kazhagam","Flag Anthem : Tamilaga Vettri Kazhagam","Thalapathy Vijay",2024-08-22,204659,49,,2024-09-23T12:47:48Z,"kollywood,tamil pop","Tamilaga Vettri Kazhagam",0.647,0.955,7,-4.026,1,0.0798,0.437,0,0.368,0.586,132.116,4
2qOm7ukLyHUXWyR4ZWLwxA,"It Was A Good Day","The Predator","Ice Cube",1992-11-17,260000,78,,2024-09-22T02:22:57Z,"conscious hip hop,g funk,gangster rap,hip hop,rap,west coast rap","Priority Records",0.798,0.744,7,-5.328,0,0.136,0.33,0.000106,0.292,0.794,82.356,4
3zmduBNsQ6BPDTZAkXzG5K,"Can't Be Touched (feat. Mr. Magic & Trouble)","Body Head Bangerz, Vol. 1","Roy Jones Jr.,Mr Magic,Trouble",2004-10-26,214400,71,,2024-09-22T02:10:14Z,"","Body Head Entertainment Films, LLC",0.642,0.777,4,-4.809,0,0.094,0.00323,0,0.227,0.413,96.986,4
78BWCd70D1X6LMkDZm1UoF,"Millionaire","GLORY","Yo Yo Honey Singh",2024-08-26,199114,79,,2024-09-21T03:38:39Z,"filmi,hindi hip hop,modern bollywood","T-Series",0.749,0.828,7,-5.609,0,0.142,0.472,0.0000624,0.231,0.398,95.981,4
2plbrEY59IikOBgBGLjaoe,"Die With A Smile","Die With A Smile","Lady Gaga,Bruno Mars",2024-08-16,251667,100,,2024-09-18T20:11:09Z,"art pop,dance pop,pop","Interscope",0.521,0.592,6,-7.777,0,0.0304,0.308,0,0.122,0.535,157.969,3
3u5N55tHf7hXATSQrjBh2q,"Freed From Desire - prod. Molella, Phil Jay","Come Into My Life (The Album)","Gala,Molella,Phil Jay",1997-11-17,213394,76,,2024-09-18T19:16:03Z,"eurodance,italo dance","Do It Yourself",0.704,0.861,2,-4.221,0,0.0493,0.587,0.0615,0.0992,0.636,128.99,4
7KwZNVEaqikRSBSpyhXK2j,"Hypnotize - 2014 Remaster","Life After Death (2014 Remastered Edition)","The Notorious B.I.G.",1997-03-04,229826,78,,2024-09-15T20:48:02Z,"east coast hip hop,gangster rap,hardcore hip hop,hip hop,rap","Rhino Atlantic",0.901,0.697,9,-3.439,1,0.28,0.145,0,0.287,0.67,93.941,4
2hhFpD32iXUd4GaCu6T4wn,"Everyday Normal Guy 2","You Want Some of This?","Jon Lajoie",2009-03-18,195693,71,,2024-09-15T20:42:49Z,"comedy rap,comic,parody","Normal Guy Productions",0.823,0.731,3,-4.273,1,0.307,0.42,0,0.306,0.876,90.302,4
7z7kvUQGwlC6iOl7vMuAr9,"Dancing In The Flames","Dancing In The Flames","The Weeknd",2024-09-13,220036,81,,2024-09-14T01:39:21Z,"canadian contemporary r&b,canadian pop,pop","XO / Republic Records",0.552,0.73,1,-6.203,1,0.0381,0.0011,0,0.0837,0.162,116.875,4
7KB0zREYCrQU3refE5x0M3,"Manasilaayo (From Vettaiyan)","Manasilaayo (From Vettaiyan)","Anirudh Ravichander,Malaysia Vasudevan,Deepthi Suresh,Yugendran Vasudevan",2024-09-09,235629,73,,2024-09-14T00:06:28Z,"desi hip hop,filmi,tamil hip hop,classic kollywood,tamil pop","Sony Music Entertainment India Pvt. Ltd.",0.701,0.928,1,-3.029,1,0.286,0.018,0.00293,0.074,0.451,150.889,4
492ceDtqmafb6QD1Xfhpmo,"Like a Prayer - Choir Version From “Deadpool & Wolverine”","Deadpool & Wolverine: Madonna's Like a Prayer EP","I'll Take You There Choir",2024-08-09,152893,77,,2024-09-12T17:51:43Z,"","Warner Records",0.244,0.273,2,-13.875,0,0.0351,0.848,0.499,0.124,0.104,116.076,4
6sGhpvvg6vK31bj0Ji6p2f,"Thaensudare - From Lover","Thaensudare (From Lover)","Sean Roldan,Shakthisree Gopalan,Mohan Rajan",2024-01-10,216500,54,,2024-09-12T11:38:51Z,"filmi,tamil pop,modern bollywood","Think Music",0.639,0.386,6,-6.639,0,0.0285,0.908,0.000241,0.149,0.395,119.977,4
2PnlsTsOTLE5jnBnNe2K0A,"The Emptiness Machine","The Emptiness Machine","Linkin Park",2024-09-05,190427,84,,2024-09-08T19:24:32Z,"alternative metal,nu metal,post-grunge,rap metal,rock","Warner Records",0.466,0.872,7,-3.344,1,0.0336,0.0156,0,0.121,0.806,184.115,4
2igwFfvr1OAGX9SKDCPBwO,"Empire State Of Mind","The Blueprint 3","JAY-Z,Alicia Keys",2009-09-08,276920,80,,2024-09-06T15:31:53Z,"east coast hip hop,gangster rap,hip hop,pop rap,rap,neo soul,pop,r&b","Roc Nation / Jay-Z",0.491,0.956,11,-1.538,1,0.392,0.0295,0,0.46,0.811,173.585,4
7iL6o9tox1zgHpKUfh9vuC,"In Da Club","Get Rich Or Die Tryin'","50 Cent",2003-02-06,193466,80,,2024-09-06T15:25:59Z,"east coast hip hop,gangster rap,hip hop,pop rap,queens hip hop,rap","Shady Records",0.899,0.713,6,-2.752,0,0.366,0.255,0,0.0708,0.777,90.051,4
2ygMBIctKIAfbEBcT9065L,"Pump It","Monkey Business","Black Eyed Peas",2005-01-01,213066,76,,2024-09-06T15:13:04Z,"dance pop,pop,pop rap","Universal Music Group International",0.648,0.931,1,-3.15,0,0.181,0.00937,0,0.752,0.744,153.649,4
7ccC26pJ3aDG81sS4FwdXF,"Remember the Name (feat. Styles of Beyond)","The Rising Tied (Deluxe Edition)","Fort Minor,Styles Of Beyond",2005,230493,65,,2024-09-06T13:04:44Z,"rap rock,cali rap","Machine Shop/Warner Records",0.689,0.835,8,-4.162,1,0.0912,0.0583,0.00000287,0.0795,0.88,84.853,4
7KXjTSCq5nL1LoYtL7XAwS,"HUMBLE.","DAMN.","Kendrick Lamar",2017-04-14,177000,82,,2024-09-06T12:59:05Z,"conscious hip hop,hip hop,rap,west coast rap","Aftermath",0.908,0.621,1,-6.638,0,0.102,0.000282,0.0000539,0.0958,0.421,150.011,4
04aulIHjjQyDVUUmaFDy8w,"Angetenar","Angetenar","Rompasso,Rich The Kid",2020-08-07,190909,48,,2024-08-31T13:30:04Z,"g-house,pop edm,russian edm,atl hip hop,melodic rap,plugg,rap,trap","Polydor Records",0.708,0.879,7,-4.437,1,0.342,0.0066,0,0.116,0.202,109.939,4
21a1k8q3DJtsF8GorRfcL8,"Mind Games","Mind Games","Sickick",2017-11-17,258352,69,,2024-08-25T17:01:06Z,"bass trap","SICK MUSIC",0.69,0.453,9,-9.312,1,0.0439,0.461,0.069,0.172,0.348,84.992,4
0apQVuKL33S64ivuHUQrQ3,"Like a Prayer","Deadpool & Wolverine: Madonna's Like a Prayer EP","Madonna",2024-08-09,340866,54,,2024-08-14T03:14:02Z,"dance pop,pop","Warner Records",0.661,0.629,5,-12.359,1,0.0386,0.434,0.0000759,0.172,0.324,111.935,4
3u4RKvwDT3CKeYbjxqXEye,"Dangerous","Dangerous","Michael Jackson",1991-11-13,417733,57,,2024-08-13T04:37:00Z,"r&b,soul","Epic/Legacy",0.943,0.708,10,-4.686,1,0.116,0.025,0.0000234,0.0846,0.581,112.958,4
3ZTuYuaV1fhdNnuIBuzTYy,"Nour El Ein","Nour El Ein","Amr Diab",1995-12-31,307762,61,,2024-08-12T19:09:21Z,"arab pop,belly dance,egyptian pop,persian pop,rif","Global",0.747,0.658,8,-12.339,1,0.0784,0.265,0.00000398,0.0379,0.772,100.066,4
1yzj6wczzUN13INIL3kKSy,"Hiya Hiya","C'Est La Vie","Khaled,Pitbull",2012-01-01,203480,48,,2024-08-12T18:44:32Z,"classic arab pop,moroccan pop,rai,dance pop,miami hip hop,pop","Universal Music Division Capitol Music France",0.666,0.876,11,-5.77,0,0.0332,0.0647,0,0.331,0.734,103.024,4
1YsU8rW2u8z4F0pwOBQ4Ea,"feelslikeimfallinginlove - Single Version","feelslikeimfallinginlove","Coldplay",2024-06-21,237803,75,,2024-08-05T01:51:40Z,"permanent wave,pop","Parlophone UK",0.629,0.515,0,-7.503,1,0.0272,0.0448,0.00751,0.117,0.339,121.154,4
0OA00aPt3BV10qeMIs3meW,"Big Dawgs","Big Dawgs","Hanumankind,Kalmi",2024-07-09,190666,83,,2024-08-04T20:24:24Z,"desi hip hop,indian underground rap,malayalam hip hop","Universal Music India Pvt Ltd.",0.464,0.745,4,-3.202,0,0.161,0.0235,0,0.363,0.262,180.098,4
48vIfHaK7by6x0T6ucpODL,"Make You Mine","Make You Mine","Madison Beer",2024-02-09,221709,77,,2024-08-04T04:13:16Z,"pop","Epic/Sing It Loud",0.533,0.642,6,-6.315,0,0.0403,0.221,0.00697,0.238,0.488,123.128,4
2OyXAB4fCdPiAKpEJcXOJy,"Charka","Unpredictable","Mukhtar Sahota",2007-05-04,340760,59,,2024-08-02T18:31:28Z,"classic punjabi pop","Internalmusic",0.382,0.875,11,-2.846,0,0.159,0.466,0,0.249,0.397,96.61,4
5m14N7UR6nG69ccaQ0Qssa,"LFG - Theme from Deadpool & Wolverine","Deadpool & Wolverine (Original Motion Picture Soundtrack/Deluxe Edition)","Rob Simonsen",2024-07-24,109548,46,,2024-08-02T10:08:02Z,"soundtrack","Hollywood Records",0.649,0.921,2,-11.733,1,0.0586,0.0762,0.517,0.121,0.0381,124.984,4
14p4jbULrRxZvnSt4NDSEs,"Like a Prayer","The Immaculate Collection","Madonna",1990,351560,55,,2024-08-02T10:05:53Z,"dance pop,pop","Sire/Warner Records",0.705,0.693,0,-10.122,1,0.0455,0.0179,0.00000125,0.441,0.444,111.87,4
62bOmKYxYg7dhrC6gH9vFn,"Bye Bye Bye - From Deadpool and Wolverine Soundtrack","No Strings Attached","*NSYNC",2000-03-21,200400,83,,2024-07-31T11:55:29Z,"boy band,dance pop,pop","Jive",0.61,0.926,8,-4.843,0,0.0479,0.031,0.0012,0.0821,0.861,172.638,4
2fIisJeUcpAZzO3boxVErA,"Theme Of Kalki","Kalki 2898 Ad (Telugu)","Santhosh Narayanan,Kala Bhairava,Ananthu,Gowtham Bharadwaj",2024-07-10,189566,2,,2024-07-27T15:14:32Z,"filmi,tamil pop,tollywood","Saregama India Ltd",0.274,0.76,2,-5.737,1,0.0732,0.618,0.000151,0.116,0.355,75.727,4
0xlWd9o8yjKpJ02WJy79kZ,"Tere Liye","Best of Romance: Atif Aslam & Pritam","Atif Aslam,Shreya Ghoshal",2023-04-20,279826,58,,2024-07-27T12:48:43Z,"classic pakistani pop,filmi,modern bollywood,sufi","Tips Industries Ltd",0.624,0.906,11,-4.436,0,0.0514,0.0978,0,0.0963,0.632,129.99,4
5N3hjp1WNayUPZrA8kJmJP,"Please Please Please","Please Please Please","Sabrina Carpenter",2024-06-06,186365,85,,2024-07-27T05:21:23Z,"pop","Island Records",0.669,0.586,9,-6.073,1,0.054,0.274,0,0.104,0.579,107.071,4
3s6ltUrI93LBKU8taezsLn,"Magic in the Air (feat. Ahmed Chawki)","Africainement vôtre","Magic System,Chawki",2014-05-16,233693,67,,2024-07-26T18:52:12Z,"afropop,french pop,zouglou,moroccan pop","Parlophone (France)",0.621,0.907,2,-3.923,1,0.0474,0.091,0,0.067,0.884,128.056,4
4kjI1gwQZRKNDkw1nI475M,"MY EYES","UTOPIA","Travis Scott",2023-07-28,251249,81,,2024-07-25T04:27:23Z,"rap,slap house","Cactus Jack/Epic",0.455,0.621,0,-7.694,0,0.0517,0.651,0.00000259,0.123,0.28,119.043,4
6YDDrg8llsRtAgLlIROzZc,"Put Your Head On My Shoulder - Remastered","Paul Anka Sings His Big 15 (Remastered)","Paul Anka",1959-01-02,158906,67,,2024-07-17T18:17:29Z,"adult standards,canadian pop,easy listening,rock-and-roll","Green Hill Productions",0.579,0.396,7,-10.032,1,0.0306,0.829,0,0.247,0.524,110.113,3
6zwvB879PJSpTyFcg2wwnL,"The Theme from A Summer Place","16 Most Requested Songs","Percy Faith & His Orchestra",1989-06-13,142693,58,,2024-07-17T18:12:32Z,"easy listening,man's orchestra","Columbia",0.326,0.326,0,-15.144,1,0.0297,0.591,0.918,0.494,0.87,186.232,3
4J3TFS9AhLYk670Lq75qvk,"Theme for Young Lovers","Themes For Young Lovers","Percy Faith & His Orchestra",1963-01-01,157160,33,,2024-07-17T10:04:52Z,"easy listening,man's orchestra","Columbia",0.346,0.372,9,-13.811,1,0.0341,0.761,0.919,0.122,0.192,108.189,4
6AI3ezQ4o3HUoP6Dhudph3,"Not Like Us","Not Like Us","Kendrick Lamar",2024-05-04,274192,88,,2024-07-17T09:17:49Z,"conscious hip hop,hip hop,rap,west coast rap","Kendrick Lamar, under exclusive license to Interscope Records",0.898,0.472,1,-7.001,1,0.0776,0.0107,0,0.141,0.214,101.061,4
5AJ9hqTS2wcFQCELCFRO7A,"MILLION DOLLAR BABY","MILLION DOLLAR BABY","Tommy Richman",2024-04-26,155151,88,,2024-07-17T09:17:41Z,"chill abstract hip hop","PULSE Records",0.852,0.697,1,-5.52,0,0.0439,0.0973,0.00037,0.0678,0.919,138.029,4
16kiQQ4BoLHDyj5W2fkfNK,"Tauba Tauba (From Bad Newz)","Tauba Tauba (From Bad Newz)","Karan Aujla",2024-07-02,207157,73,,2024-07-17T09:08:45Z,"desi hip hop,punjabi pop","Saregama India Ltd",0.676,0.745,8,-6.19,1,0.0503,0.329,0.0000436,0.0998,0.842,95.102,4
49X0LAl6faAusYq02PRAY6,"Lady - Hear Me Tonight","Modjo (Remastered)","Modjo",2001,307153,78,,2024-07-14T04:20:29Z,"disco house,filter house","Modjo Music",0.72,0.808,6,-5.627,1,0.0379,0.00793,0.0293,0.0634,0.869,126.041,4
11uvudmvZBzG2ztQsOB5sF,"Mortals","Mortals","Warriyo",2016-12-15,228340,67,,2024-07-06T22:22:08Z,"belgian edm","NCS",0.319,0.657,2,-6.124,1,0.0477,0.0242,0.0758,0.157,0.0814,90.009,4
3LVJM7ypKNlTnz2PXHrCv1,"Punjabi Mast","Action Jackson (Original Motion Picture Soundtrack)","Himesh Reshammiya,Ankit Tiwari,Arya Acharya Vineet Singh,Alam Gir Khan,Neeti Mohan",2014-06-11,250032,26,,2024-07-03T22:35:09Z,"filmi,modern bollywood","Sony Music / Eros Now Music",0.683,0.94,7,-4.712,0,0.059,0.121,0,0.301,0.641,132.981,4
1jxFfazgOVIJeYbhBm2ENV,"Nebulakal - Travel Song - From Manjummel Boys","Nebulakal - Travel Song (From Manjummel Boys)","Sushin Shyam,Pradeep Kumar,Anwar Ali",2024-02-20,282812,58,,2024-06-30T21:05:58Z,"mollywood,tamil pop","Think Music",0.575,0.896,3,-6.314,1,0.0529,0.327,0.0749,0.0729,0.261,132.025,4
0MTdYgTZ25sLCO6kVnDoje,"Aasa Kooda - From Think Indie","Aasa Kooda (From Think Indie)","Sai Abhyankkar,Sai Smriti",2024-06-13,215510,74,,2024-06-27T05:03:22Z,"","Think Music",0.675,0.537,5,-9.401,1,0.0352,0.48,0.00112,0.12,0.534,98.003,4
5fOjFkFA0k5MTOo1LmnVTO,"Heroes Tonight","Heroes Tonight","Janji,Johnning",2015-06-09,208139,66,,2024-06-26T14:45:59Z,"gaming edm,pop edm","NCS",0.537,0.786,8,-4.331,1,0.0317,0.075,0,0.253,0.178,127.994,3
5BKKy9fIJL5uM9fz1SnqyP,"Chicago","XSCAPE","Michael Jackson",2014-05-09,245506,76,,2024-06-26T13:33:59Z,"r&b,soul","Epic/MJJ",0.608,0.756,7,-2.675,0,0.176,0.0784,0,0.187,0.55,176.086,4
1CgmY8fVN7kstVDZmsdM5k,"P.Y.T. (Pretty Young Thing)","Thriller","Michael Jackson",1982-11-30,239026,70,,2024-06-26T13:29:43Z,"r&b,soul","Epic",0.894,0.67,11,-9.406,0,0.0474,0.172,0.000363,0.0691,0.961,127.209,4
4jnFqNWeJCeCRHc4HCdxfd,"Remember the Time","Dangerous","Michael Jackson",1991-11-13,239226,72,,2024-06-26T13:21:33Z,"r&b,soul","Epic/Legacy",0.831,0.921,5,-2.383,0,0.0582,0.153,0.00224,0.305,0.795,108.002,4
3QJsSWa0Xo8MfaRn1gr4Be,"favorite","favorite","Isabel LaRosa",2024-03-29,133608,77,,2024-06-22T22:03:20Z,"hyperpop,sped up","Slumbo Labs/RCA Records",0.726,0.652,10,-5.328,0,0.0779,0.00323,0.003,0.0905,0.625,97.032,4
2qSkIjg1o9h3YT9RAgYN75,"Espresso","Espresso","Sabrina Carpenter",2024-04-12,175459,88,,2024-06-21T13:25:40Z,"pop","Island Records",0.701,0.76,0,-5.478,1,0.0285,0.107,0.0000654,0.185,0.69,103.969,4
1yT8EMQ2IdJns8FayxkVhm,"Thaaye Thaaye (From Maharaja)","Thaaye Thaaye (From Maharaja)","Sid Sriram,B. Ajaneesh Loknath,Vairamuthu",2024-06-07,188208,49,,2024-06-17T15:19:26Z,"filmi,sandalwood,tamil pop","Times Music",0.374,0.6,10,-7.325,0,0.0551,0.258,0.0000127,0.375,0.25,92.16,4
5eSoySxUnx3xsm0FHFgHiv,"Achacho - From Aranmanai 4","Achacho (From Aranmanai 4)","Hiphop Tamizha,Kharesma Ravichandran,Srinisha Jayaseelan",2024-04-14,193056,68,,2024-06-16T09:42:25Z,"desi hip hop,tamil hip hop,tamil pop,tamil indie","Think Music",0.841,0.788,9,-3.94,0,0.228,0.11,0,0.138,0.845,127.917,4
5Z0UnEtpLDQyYlWwgi8m9C,"Too Sweet","Unreal Unearth: Unheard","Hozier",2024-03-22,251424,49,,2024-06-13T04:46:14Z,"irish singer-songwriter,modern rock,pop,pov: indie","Rubyworks / Universal-Island Records Ltd",0.741,0.62,10,-5.505,1,0.0412,0.0295,0.000809,0.0398,0.934,117.038,4
3p4hRhMcb6ch8OLtATMaLw,"Cry","Cry","Cigarettes After Sex",2019-10-25,256799,85,,2024-06-13T04:34:30Z,"ambient pop,dream pop,el paso indie,shoegaze","Partisan Records",0.408,0.398,7,-10.448,1,0.0277,0.758,0.654,0.112,0.165,142.834,4
3RFIVMqtjrQJU3ICXbAtxn,"TROLLYWOOD 1","TROLLYWOOD 1","ARMBH,Memeshant",2024-03-28,464498,39,,2024-06-12T04:21:49Z,"","ARMBH",0.708,0.776,8,-5.944,0,0.0597,0.412,0,0.276,0.44,115.96,4
4tHdVbionAnDm4LN17MDIl,"Kutti Story","Master (Original Motion Picture Soundtrack)","Anirudh Ravichander,Vijay",2020-03-16,300500,55,,2024-06-12T04:19:38Z,"desi hip hop,filmi,tamil hip hop","Sony Music Entertainment India Pvt. Ltd.",0.555,0.559,4,-6.134,0,0.132,0.204,0.0000013,0.0919,0.769,99.056,4
1nW3bnqQW38whTXpak4RnC,"Moterway","Moterway","Saqlain Musakhelvi,Afshan Zaibi",2021-11-08,286066,28,,2024-06-11T03:56:22Z,"saraiki pop,pashto pop","Saqlain Musakhelvi Official",0.683,0.914,10,-4.191,0,0.0812,0.0973,0,0.119,0.609,119.992,4
0R1AZYXc34nfMaiengrkRc,"410","410","Sidhu Moose Wala,Sunny Malton,Offgrid",2024-04-10,234893,63,,2024-06-10T08:00:26Z,"desi hip hop,pakistani hip hop,punjabi hip hop,punjabi pop","Sunny Malton",0.669,0.877,8,-3.779,1,0.286,0.103,0,0.0935,0.374,93.825,4
7A9G0xZfgNVM17TvBysVzl,"JUJALARIM FUNK","JUJALARIM FUNK","Eternxlkz,MC MAESTRO",2023-10-13,121846,57,,2024-06-07T18:31:04Z,"krushfunk","Eternxlkz",0.614,0.663,1,-2.41,1,0.0425,0.00135,0.911,0.294,0.211,130.008,4
57zEYntUat0ofbFpoicN26,"Uppenantha","Aarya - 2 (Original Motion Picture Soundtrack)","Devi Sri Prasad,KK",2009-10-30,327640,65,,2024-06-07T14:19:47Z,"tollywood,filmi,modern bollywood","Sony Music Entertainment India Pvt. Ltd.",0.677,0.792,9,-2.612,0,0.133,0.185,0.0000249,0.28,0.849,171.956,4
1r299qCKBLgUS9XJ9m1kEx,"Moves Like Jagger","Singles","Maroon 5,Christina Aguilera",2015-09-25,202640,67,,2024-06-07T09:15:23Z,"pop,dance pop","Interscope Records*",0.72,0.751,11,-4.485,0,0.0461,0.0113,0,0.353,0.599,128.017,4
0XSHsqYipRpQJtSf8eYg5e,"Vivaldi Winter Drill #2","Vivaldi Winter Drill #2","veneris",2022-01-15,116524,53,,2024-06-06T13:44:00Z,"meme","broke",0.532,0.486,5,-12.676,0,0.119,0.576,0.919,0.277,0.368,139.287,4
4Tt5XWEl7kUawvupLCdzxh,"Paaraa (From Indian 2)","Paaraa (From Indian 2)","Anirudh Ravichander,Shruthika Samudhrala",2024-05-22,252435,45,,2024-06-02T13:34:19Z,"desi hip hop,filmi,tamil hip hop","Sony Music Entertainment India Pvt. Ltd.",0.602,0.945,4,-6.63,0,0.116,0.318,0.0000879,0.0743,0.28,116.889,4
77OQsnAirm7Ke8EGgBeOxz,"Kadharalz","Indian 2 (Original Motion Picture Soundtrack)","Anirudh Ravichander",2024-06-01,234023,63,,2024-06-02T13:17:43Z,"desi hip hop,filmi,tamil hip hop","Sony Music Entertainment India Pvt. Ltd.",0.671,0.902,1,-5.411,1,0.298,0.0638,0.00466,0.539,0.735,160.025,4
5zCnGtCl5Ac5zlFHXaZmhy,"Sajni (From Laapataa Ladies)","Sajni (From Laapataa Ladies)","Ram Sampath,Arijit Singh,Prashant Pandey",2024-02-12,170044,79,,2024-05-30T04:15:43Z,"filmi,modern bollywood","T-Series",0.428,0.413,0,-7.783,1,0.0281,0.827,0.00000935,0.108,0.355,79.646,4
